ts,lat,lon,speed_kph,vehicle_id
2025-01-01 08:02:43,25.76139043988229,-80.36859243248058,15.27271627294517,v01
2025-01-01 08:02:44,25.761388950503612,-80.36865343362865,21.999999842548423,v01
2025-01-01 08:02:45,25.761387461124933,-80.36871443477673,22.00000012348409,v01
2025-01-01 08:02:46,25.761385968240784,-80.36877543581629,21.999999360489596,v01
2025-01-01 08:02:47,25.761384468978658,-80.36883643665841,21.999997987148948,v01
2025-01-01 08:02:48,25.761382969716536,-80.36889743750054,21.999998264721274,v01
2025-01-01 08:02:49,25.76138147045441,-80.36895843834266,21.999998542328314,v01
2025-01-01 08:02:50,25.761379971192284,-80.36901943918478,21.999998819970077,v01
2025-01-01 08:02:51,25.761378471930158,-80.3690804400269,21.999999097577085,v01
2025-01-01 08:02:52,25.76137697266803,-80.36914144086903,21.99999937518408,v01
2025-01-01 08:02:53,25.761375473405906,-80.36920244171115,21.99999965275633,v01
2025-01-01 08:02:54,25.76137397414378,-80.36926344255328,21.999999930398026,v01
2025-01-01 08:02:55,25.761372474881654,-80.36932444339541,22.00000021312632,v01
2025-01-01 08:02:56,25.761370975619528,-80.36938544423754,22.000000485611913,v01
2025-01-01 08:02:57,25.761369476357405,-80.36944644507966,22.00000076314937,v01
2025-01-01 08:02:58,25.76136797709528,-80.36950744592178,22.000001040825737,v01
2025-01-01 08:02:59,25.761366477833153,-80.3695684467639,22.00000131843263,v01
2025-01-01 08:03:00,25.761364978571027,-80.36962944760603,22.000001596004775,v01
2025-01-01 08:03:01,25.7613634793089,-80.36969044844815,22.000001873646365,v01
2025-01-01 08:03:02,25.761362024714728,-80.36975145050421,21.999959116068535,v01
2025-01-01 08:03:03,25.761360829921745,-80.36981245962085,21.999997330209425,v01
2025-01-01 08:03:04,25.761359635128766,-80.36987346873747,21.999997546378076,v01
2025-01-01 08:03:05,25.761358440335783,-80.3699344778541,21.999997772818464,v01
2025-01-01 08:03:06,25.7613572455428,-80.36999548697072,21.999997988987097,v01
2025-01-01 08:03:07,25.76135605074982,-80.37005649608736,21.99999821537211,v01
2025-01-01 08:03:08,25.76135485595684,-80.37011750520399,21.999998436690436,v01
2025-01-01 08:03:09,25.761353661163856,-80.37017851432061,21.99999865283136,v01
2025-01-01 08:03:10,25.761352466370873,-80.37023952343725,21.9999988792717,v01
2025-01-01 08:03:11,25.761351271577894,-80.37030053255387,21.999999095412605,v01
2025-01-01 08:03:12,25.76135007678491,-80.3703615416705,21.999999321852933,v01
2025-01-01 08:03:13,25.76134888199193,-80.37042255078713,21.999999538021495,v01
2025-01-01 08:03:14,25.76134768719895,-80.37048355990376,21.999999764406446,v01
2025-01-01 08:03:15,25.761346492405966,-80.3705445690204,21.999999985697027,v01
2025-01-01 08:03:16,25.761345297612984,-80.37060557813702,22.00000020189324,v01
2025-01-01 08:03:17,25.761344102820004,-80.37066658725365,22.00000042827816,v01
2025-01-01 08:03:18,25.76134290802702,-80.37072759637027,22.000000644474355,v01
2025-01-01 08:03:19,25.76134171323404,-80.37078860548691,22.00000087088693,v01
2025-01-01 08:03:20,25.761340518441056,-80.37084961460353,22.00000108705543,v01
2025-01-01 08:03:21,25.761339323648077,-80.37091062372016,22.00000131341263,v01
2025-01-01 08:03:22,25.761338128855094,-80.37097163283678,22.00000152963646,v01
2025-01-01 08:03:23,25.76133693406211,-80.37103264195342,22.000001756049002,v01
2025-01-01 08:03:24,25.761335739269132,-80.37109365107005,22.000001977311825,v01
2025-01-01 08:03:25,25.76133454447615,-80.37115466018668,22.000002193507946,v01
2025-01-01 08:03:26,25.761333349683166,-80.37121566930331,22.000002419920463,v01
2025-01-01 08:03:27,25.761332154890187,-80.37127667841993,22.000002636033535,v01
2025-01-01 08:03:28,25.761330960520265,-80.37133768753822,21.99999977559836,v01
2025-01-01 08:03:29,25.761329766329105,-80.3713986966572,21.999998692724546,v01
2025-01-01 08:03:30,25.761328572137945,-80.37145970577618,21.999998913931247,v01
2025-01-01 08:03:31,25.761327377946785,-80.37152071489515,21.999999135082604,v01
2025-01-01 08:03:32,25.761326183755624,-80.37158172401412,21.999999351167244,v01
2025-01-01 08:03:33,25.761324989564464,-80.3716427331331,21.999999577440626,v01
2025-01-01 08:03:34,25.761323795373304,-80.37170374225208,21.999999798619616,v01
2025-01-01 08:03:35,25.761322601182144,-80.37176475137106,22.00000001982627,v01
2025-01-01 08:03:36,25.761321406990984,-80.37182576049004,22.000000240977585,v01
2025-01-01 08:03:37,25.761320212799824,-80.371886769609,22.00000045706217,v01
2025-01-01 08:03:38,25.761319018608663,-80.37194777872799,22.000000683335507,v01
2025-01-01 08:03:39,25.761317824417503,-80.37200878784697,22.00000090454212,v01
2025-01-01 08:03:40,25.761316630226343,-80.37206979696595,22.00000112569339,v01
2025-01-01 08:03:41,25.761315436035183,-80.37213080608493,22.00000134689999,v01
2025-01-01 08:03:42,25.761314266440667,-80.37219181578224,21.999998276861387,v01
2025-01-01 08:03:43,25.761313191479537,-80.37225282760829,21.99999220135141,v01
2025-01-01 08:03:44,25.76131214800584,-80.37231384012915,21.99999991573124,v01
2025-01-01 08:03:45,25.761311104532144,-80.37237485265,22.000000103870477,v01
2025-01-01 08:03:46,25.761309957938497,-80.37243586274023,21.999946680842985,v01
2025-01-01 08:03:47,25.761308669322933,-80.3724968694829,21.99999989729501,v01
2025-01-01 08:03:48,25.761307380707365,-80.37255787622557,22.00000013597372,v01
2025-01-01 08:03:49,25.761306097499784,-80.37261888309729,21.999996233320417,v01
2025-01-01 08:03:50,25.761304816559896,-80.37267989002314,21.999994803653458,v01
2025-01-01 08:03:51,25.76130353562001,-80.372740896949,21.999995046004113,v01
2025-01-01 08:03:52,25.76130225468012,-80.37280190387484,21.999995278111047,v01
2025-01-01 08:03:53,25.761300973740237,-80.37286291080069,21.99999551531014,v01
2025-01-01 08:03:54,25.76129969280035,-80.37292391772654,21.99999575256858,v01
2025-01-01 08:03:55,25.761298411860462,-80.37298492465239,21.999995989797338,v01
2025-01-01 08:03:56,25.761297130920575,-80.37304593157823,21.999996227026077,v01
2025-01-01 08:03:57,25.76129584998069,-80.37310693850408,21.99999646422513,v01
2025-01-01 08:03:58,25.761294569040803,-80.37316794542994,21.999996706605383,v01
2025-01-01 08:03:59,25.761293288100916,-80.37322895235579,21.999996938712236,v01
2025-01-01 08:04:00,25.761292007161032,-80.37328995928164,21.999997175911258,v01
2025-01-01 08:04:01,25.761290726221144,-80.37335096620748,21.999997413169613,v01
2025-01-01 08:04:02,25.761289445281257,-80.37341197313333,21.999997650398292,v01
2025-01-01 08:04:03,25.76128816434137,-80.37347298005918,21.999997887626954,v01
2025-01-01 08:04:04,25.761286883401485,-80.37353398698502,21.999998124825936,v01
2025-01-01 08:04:05,25.761285602461598,-80.37359499391087,21.999998362084252,v01
2025-01-01 08:04:06,25.76128432152171,-80.37365600083673,21.99999860443474,v01
2025-01-01 08:04:07,25.761283040581823,-80.37371700776258,21.9999988365415,v01
2025-01-01 08:04:08,25.76128175964194,-80.37377801468843,21.999999073740437,v01
2025-01-01 08:04:09,25.76128047870205,-80.37383902161427,21.999999310998714,v01
2025-01-01 08:04:10,25.761279197762164,-80.37390002854012,21.9999995482273,v01
2025-01-01 08:04:11,25.761277916822277,-80.37396103546597,21.999999785455877,v01
2025-01-01 08:04:12,25.761276635882393,-80.37402204239181,22.000000022654767,v01
2025-01-01 08:04:13,25.761275354942505,-80.37408304931766,22.000000259912998,v01
2025-01-01 08:04:14,25.761274074002618,-80.37414405624352,22.000000502263397,v01
2025-01-01 08:04:15,25.76127279306273,-80.37420506316937,22.000000734370076,v01
2025-01-01 08:04:16,25.761271512122846,-80.37426607009522,22.00000097156892,v01
2025-01-01 08:04:17,25.76127023118296,-80.37432707702106,22.000001208827104,v01
2025-01-01 08:04:18,25.76126895024307,-80.37438808394691,22.000001446055602,v01
2025-01-01 08:04:19,25.761267669303184,-80.37444909087276,22.000001683284097,v01
2025-01-01 08:04:20,25.7612663883633,-80.3745100977986,22.000001920482898,v01
2025-01-01 08:04:21,25.761265107423412,-80.37457110472445,22.000002157741037,v01
2025-01-01 08:04:22,25.761263826483525,-80.37463211165031,22.00000240009135,v01
2025-01-01 08:04:23,25.761262545543637,-80.37469311857616,22.000002632197937,v01
2025-01-01 08:04:24,25.761261264603753,-80.37475412550201,22.000002869396695,v01
2025-01-01 08:04:25,25.761259983663866,-80.37481513242786,22.000003106654795,v01
2025-01-01 08:04:26,25.76125870272398,-80.3748761393537,22.000003343883204,v01
2025-01-01 08:04:27,25.76125742178409,-80.37493714627955,22.000003581111606,v01
2025-01-01 08:04:28,25.761256140844207,-80.3749981532054,22.000003818310322,v01
2025-01-01 08:04:29,25.76125485990432,-80.37505916013124,22.000004055568375,v01
2025-01-01 08:04:30,25.761253578964432,-80.3751201670571,22.0000042979186,v01
2025-01-01 08:04:31,25.761252298024548,-80.37518117398295,22.00000452996575,v01
2025-01-01 08:04:32,25.76125101708466,-80.3752421809088,22.00000476728312,v01
2025-01-01 08:04:33,25.761249736144773,-80.37530318783465,22.000005004481782,v01
2025-01-01 08:04:34,25.761248455204885,-80.3753641947605,22.000005241710106,v01
2025-01-01 08:04:35,25.761247176747176,-80.37542520174105,22.000002061641716,v01
2025-01-01 08:04:36,25.761245900888543,-80.37548620877891,21.999998771767434,v01
2025-01-01 08:04:37,25.761244625029907,-80.37554721581677,21.999999008114738,v01
2025-01-01 08:04:38,25.761243349171274,-80.37560822285462,21.99999924437337,v01
2025-01-01 08:04:39,25.76124207331264,-80.37566922989247,21.999999475539664,v01
2025-01-01 08:04:40,25.761240797454004,-80.37573023693032,21.999999716979254,v01
2025-01-01 08:04:41,25.76123952159537,-80.37579124396818,21.999999953237847,v01
2025-01-01 08:04:42,25.761238245736738,-80.37585225100604,22.00000018952598,v01
2025-01-01 08:04:43,25.7612369698781,-80.37591325804388,22.000000420721793,v01
2025-01-01 08:04:44,25.76123569401947,-80.37597426508174,22.000000662102224,v01
2025-01-01 08:04:45,25.761234418160836,-80.3760352721196,22.00000089839033,v01
2025-01-01 08:04:46,25.7612331423022,-80.37609627915745,22.00000113470798,v01
2025-01-01 08:04:47,25.76123180473026,-80.37615728423565,21.99988245680451,v01
2025-01-01 08:04:48,25.76122993932718,-80.37621827255303,21.999999873695526,v01
2025-01-01 08:04:49,25.761218793197283,-80.3762685649204,18.672175314852247,v01
2025-01-01 08:04:50,25.76116383495189,-80.37626836423821,21.999999998616577,v01
2025-01-01 08:04:51,25.761108876706494,-80.37626816355605,21.999999999983043,v01
2025-01-01 08:04:52,25.761053918461098,-80.37626796287388,22.000000000093177,v01
2025-01-01 08:04:53,25.760998962544765,-80.37626741448888,21.999837055828586,v01
2025-01-01 08:04:54,25.76094400775559,-80.3762667014761,21.999999296392467,v01
2025-01-01 08:04:55,25.76088905339505,-80.37626594867663,22.000000000283162,v01
2025-01-01 08:04:56,25.76083409896029,-80.37626520267055,21.999999633661748,v01
2025-01-01 08:04:57,25.760779144326026,-80.37626447492485,21.999999996642206,v01
2025-01-01 08:04:58,25.760724189691757,-80.37626374717917,21.999999999302425,v01
2025-01-01 08:04:59,25.76066923505749,-80.37626301943347,22.00000000081175,v01
2025-01-01 08:05:00,25.760614280423226,-80.37626229168778,22.000000000925787,v01
2025-01-01 08:05:01,25.76055932575977,-80.37626156668772,21.999999905676145,v01
2025-01-01 08:05:02,25.760504370969365,-80.3762608536278,21.999999997497362,v01
2025-01-01 08:05:03,25.760449416178965,-80.37626014056787,21.999999998947594,v01
2025-01-01 08:05:04,25.76039446138856,-80.37625942750795,22.00000000155118,v01
2025-01-01 08:05:05,25.760339549914345,-80.37625964215387,21.98129466479229,v01
2025-01-01 08:05:06,25.760284933140948,-80.3762664296142,21.99970266915249,v01
2025-01-01 08:05:07,25.760230801276414,-80.37627624742167,21.956255774236613,v01
2025-01-01 08:05:08,25.760178631881274,-80.37629489606057,21.939053929048427,v01
2025-01-01 08:05:09,25.760127509296343,-80.37631729280474,21.999802837384824,v01
2025-01-01 08:05:10,25.760076176304675,-80.37633887585201,21.97258403806551,v01
2025-01-01 08:05:11,25.760022708414933,-80.37635273829929,21.979030035688226,v01
2025-01-01 08:05:12,25.759968373553754,-80.37636165679778,21.986710403020467,v01
2025-01-01 08:05:13,25.75991362642207,-80.37636671901258,21.991231731595125,v01
2025-01-01 08:05:14,25.7598587343734,-80.37636766065894,21.97600468160481,v01
2025-01-01 08:05:15,25.7598038004305,-80.37636583505963,22.000000002418,v01
2025-01-01 08:05:16,25.759748856416124,-80.37636446274443,21.99974820409299,v01
2025-01-01 08:05:17,25.759693908226097,-80.37636327836151,21.99999999800893,v01
2025-01-01 08:05:18,25.75963896003607,-80.37636209397857,22.000000003216602,v01
2025-01-01 08:05:19,25.75958542249916,-80.37637521719756,21.947194109175285,v01
2025-01-01 08:05:20,25.759533441662608,-80.3763940531379,21.888084443917048,v01
2025-01-01 08:05:21,25.75948820994068,-80.37642790908713,21.836242866034958,v01
2025-01-01 08:05:22,25.759455467467266,-80.3764762371208,21.80281174159553,v01
2025-01-01 08:05:23,25.759436289595715,-80.37653328377424,21.952681074190195,v01
2025-01-01 08:05:24,25.759418961566272,-80.37659117397003,21.99320243058418,v01
2025-01-01 08:05:25,25.759405514660287,-80.37664986294148,21.832661279449773,v01
2025-01-01 08:05:26,25.759399954763925,-80.37671057240857,21.999998388357312,v01
2025-01-01 08:05:27,25.759394144224103,-80.37677125293236,21.99999973234245,v01
2025-01-01 08:05:28,25.759377916845537,-80.37682824144916,21.54807743660076,v01
2025-01-01 08:05:29,25.7593547669831,-80.37688241811334,21.618779944190933,v01
2025-01-01 08:05:30,25.759357723162235,-80.37694335074646,21.999445262801267,v01
2025-01-01 08:05:31,25.759363258950174,-80.37700406291256,22.000000026146445,v01
2025-01-01 08:05:32,25.75936945442479,-80.37706469606819,21.99986133490987,v01
2025-01-01 08:05:33,25.75937715854291,-80.37712510461823,21.995917920677865,v01
2025-01-01 08:05:34,25.75938685516479,-80.37718513742777,21.988497577818354,v01
2025-01-01 08:05:35,25.759399160785705,-80.3772446089826,21.999422231031655,v01
2025-01-01 08:05:36,25.759412531967296,-80.37730379792863,22.000000460669035,v01
2025-01-01 08:05:37,25.759393701953393,-80.37734236463653,15.815896566910487,v01
2025-01-01 08:05:38,25.759340863973897,-80.37735915201745,22.00000011769656,v01
2025-01-01 08:05:39,25.75928801866734,-80.3773759109138,21.99999820567196,v01
